Unnamed: 0,levels,homeType,postingSeason,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,parking,hasGarage,pool,spa,Age,price
365,1,SINGLE_FAMILY,summer,Santa Clarita,1979,1522.0,2.0,3.0,1,1,1,1,43,745000.0
366,2,TOWNHOUSE,summer,Santa Clarita,1972,1217.0,3.0,3.0,1,1,0,1,50,559000.0
367,2,SINGLE_FAMILY,summer,Santa Clarita,1984,2325.0,3.0,4.0,1,1,0,1,38,1050000.0
368,1,SINGLE_FAMILY,summer,Santa Clarita,1975,1442.0,2.0,3.0,1,1,0,0,47,710000.0
369,1,SINGLE_FAMILY,summer,Santa Clarita,1989,1864.0,3.0,3.0,1,1,0,0,33,824000.0
370,1,SINGLE_FAMILY,summer,Santa Clarita,1976,1540.0,2.0,3.0,1,1,1,1,46,745000.0
371,1,SINGLE_FAMILY,summer,Santa Clarita,1988,1678.0,2.0,3.0,1,1,0,1,34,799000.0
372,2,SINGLE_FAMILY,summer,Santa Clarita,1974,2049.0,3.0,5.0,1,1,0,0,48,789000.0
373,1,SINGLE_FAMILY,summer,Santa Clarita,1985,1948.0,2.0,4.0,1,1,0,1,37,899888.0
374,2,SINGLE_FAMILY,summer,Santa Clarita,2001,2069.0,3.0,3.0,1,1,0,1,21,749900.0
375,0,CONDO,summer,Santa Clarita,1989,925.0,2.0,2.0,1,0,1,1,33,530900.0
376,2,SINGLE_FAMILY,summer,Valencia,1999,2356.0,3.0,4.0,1,1,0,1,23,849000.0
377,1,SINGLE_FAMILY,summer,Santa Clarita,1987,1641.0,2.0,3.0,1,1,1,1,35,1019999.0
378,2,TOWNHOUSE,summer,Santa Clarita,1989,1850.0,3.0,3.0,1,1,0,0,33,740000.0
379,3+,CONDO,summer,Santa Clarita,2003,1080.0,2.0,2.0,1,1,0,0,19,510000.0
380,0,SINGLE_FAMILY,summer,Santa Clarita,1974,1366.0,2.0,3.0,1,1,0,0,48,700000.0
381,1,SINGLE_FAMILY,summer,Borrego Springs,2006,3370.0,3.0,4.0,1,1,0,1,16,1450000.0
382,1,SINGLE_FAMILY,summer,Borrego Springs,2006,2116.0,2.0,2.0,1,1,1,1,16,675000.0
385,1,SINGLE_FAMILY,summer,Borrego Springs,2000,1580.0,2.0,3.0,1,1,0,1,22,325000.0
386,1,SINGLE_FAMILY,summer,Borrego springs,2021,1576.0,2.0,2.0,1,1,0,1,1,409760.0
387,1,SINGLE_FAMILY,summer,Borrego Springs,2021,1848.0,2.0,4.0,1,1,0,1,1,471640.0
389,1,SINGLE_FAMILY,summer,Borrego Springs,2009,2078.0,4.0,3.0,1,1,0,1,13,595000.0
390,1,SINGLE_FAMILY,summer,Borrego Springs,1990,1040.0,2.0,2.0,1,1,0,1,32,235000.0
391,1,SINGLE_FAMILY,summer,Borrego Springs,1984,1746.0,3.0,2.0,1,1,1,1,38,450000.0
392,1,SINGLE_FAMILY,summer,Borrego Springs,1972,1220.0,3.0,3.0,1,1,1,1,50,415000.0
395,1,SINGLE_FAMILY,summer,Borrego Springs,1958,1200.0,2.0,3.0,1,1,0,1,64,375000.0
397,1,SINGLE_FAMILY,summer,Borrego Springs,1989,1505.0,2.0,2.0,1,1,0,1,33,259000.0
400,1,SINGLE_FAMILY,summer,Borrego Springs,1980,2970.0,4.0,3.0,1,1,1,1,42,660000.0
403,1,SINGLE_FAMILY,spring,Borrego Springs,1984,1512.0,2.0,2.0,1,1,0,1,38,269900.0
407,0,SINGLE_FAMILY,summer,Galt,1964,1080.0,2.0,3.0,1,0,0,0,58,379900.0
408,0,SINGLE_FAMILY,summer,Galt,1988,1171.0,2.0,3.0,1,0,0,0,34,415000.0
409,0,SINGLE_FAMILY,summer,Galt,1992,1269.0,2.0,3.0,1,0,0,0,30,399000.0
410,0,SINGLE_FAMILY,summer,Galt,1992,1432.0,2.0,3.0,1,0,0,0,30,429000.0
411,0,SINGLE_FAMILY,summer,Galt,1973,1251.0,2.0,3.0,1,0,0,0,49,330000.0
412,0,SINGLE_FAMILY,summer,Galt,1988,1957.0,3.0,3.0,1,0,0,0,34,509000.0
413,0,SINGLE_FAMILY,summer,Galt,1992,1853.0,3.0,3.0,1,0,0,0,30,479000.0
414,0,SINGLE_FAMILY,summer,Galt,2016,2005.0,2.0,4.0,1,0,0,0,6,619000.0
416,0,SINGLE_FAMILY,summer,Galt,1999,1908.0,2.0,3.0,1,0,0,0,23,539950.0
417,0,SINGLE_FAMILY,summer,Galt,1991,1563.0,2.0,3.0,1,0,0,0,31,439000.0
418,0,SINGLE_FAMILY,summer,Galt,1961,1625.0,2.0,3.0,1,0,0,0,61,569000.0
419,0,SINGLE_FAMILY,summer,Galt,2001,1851.0,2.0,3.0,1,0,0,0,21,760000.0
420,0,SINGLE_FAMILY,summer,Galt,1993,2032.0,2.0,4.0,1,0,0,0,29,495000.0
421,0,SINGLE_FAMILY,summer,Galt,2017,2354.0,2.0,3.0,1,0,0,0,5,625000.0
422,0,SINGLE_FAMILY,summer,Galt,1993,1558.0,2.0,3.0,1,0,0,0,29,475000.0
423,0,SINGLE_FAMILY,summer,Galt,1992,1248.0,2.0,3.0,1,0,0,0,30,423500.0
424,0,SINGLE_FAMILY,summer,Galt,1993,1077.0,2.0,3.0,1,0,0,0,29,445900.0
425,0,SINGLE_FAMILY,summer,Galt,2002,1414.0,2.0,5.0,1,0,0,0,20,480000.0
427,0,SINGLE_FAMILY,summer,Galt,1987,2432.0,3.0,4.0,1,0,0,0,35,850000.0
428,0,SINGLE_FAMILY,summer,Galt,2005,3746.0,4.0,4.0,1,0,0,0,17,799000.0
429,0,SINGLE_FAMILY,summer,Galt,1989,1502.0,2.0,3.0,1,0,0,0,33,479000.0
430,0,SINGLE_FAMILY,summer,Placerville,1991,2686.0,3.0,4.0,1,0,0,0,31,799000.0
431,0,SINGLE_FAMILY,summer,Placerville,1980,2800.0,4.0,4.0,1,0,1,1,42,794500.0
433,0,SINGLE_FAMILY,summer,Placerville,1954,2734.0,3.0,3.0,1,0,0,0,68,450000.0
434,0,SINGLE_FAMILY,summer,Placerville,1991,1434.0,2.0,3.0,1,0,0,0,31,390000.0
436,0,SINGLE_FAMILY,summer,Placerville,1998,3027.0,3.0,3.0,0,0,0,1,24,1225000.0
437,0,SINGLE_FAMILY,summer,Placerville,1947,618.0,1.0,2.0,0,0,0,0,75,275000.0
438,0,SINGLE_FAMILY,summer,Placerville,1998,864.0,1.0,2.0,1,0,0,0,24,299000.0
439,0,SINGLE_FAMILY,summer,Placerville,1987,1419.0,2.0,3.0,1,0,0,0,35,499000.0
440,0,SINGLE_FAMILY,summer,Placerville,1964,2076.0,2.0,3.0,1,0,0,1,58,699000.0
442,0,SINGLE_FAMILY,summer,Placerville,1972,2000.0,3.0,3.0,1,0,0,0,50,510000.0
443,0,SINGLE_FAMILY,summer,Placerville,1942,1210.0,1.0,3.0,1,0,0,0,80,425000.0
444,0,SINGLE_FAMILY,summer,Placerville,2003,3054.0,3.0,4.0,1,0,0,0,19,1300000.0
446,0,SINGLE_FAMILY,summer,Placerville,1952,1488.0,2.0,3.0,1,0,0,0,70,454000.0
447,0,SINGLE_FAMILY,summer,Placerville,2005,1982.0,3.0,3.0,1,0,0,1,17,715000.0
449,0,SINGLE_FAMILY,summer,Placerville,1989,3069.0,4.0,5.0,1,0,1,0,33,872000.0
450,0,SINGLE_FAMILY,summer,Placerville,1955,1279.0,2.0,4.0,1,0,0,0,67,459000.0
451,0,SINGLE_FAMILY,summer,Placerville,1980,1376.0,2.0,3.0,1,0,0,0,42,469000.0
452,0,SINGLE_FAMILY,summer,Placerville,2008,4727.0,5.0,4.0,1,0,1,1,14,2499000.0
453,2,SINGLE_FAMILY,summer,Tahoe City,1973,1304.0,2.0,3.0,0,0,0,0,49,775000.0
455,1,SINGLE_FAMILY,summer,Tahoe City,1961,1284.0,2.0,3.0,0,1,0,0,61,1357000.0
457,2,SINGLE_FAMILY,summer,Tahoe City,1960,2216.0,4.0,4.0,0,1,0,0,62,1850000.0
458,2,SINGLE_FAMILY,summer,Tahoe City,1993,2991.0,4.0,5.0,0,1,0,0,29,2650000.0
459,3,TOWNHOUSE,summer,Tahoe City,1973,1350.0,3.0,3.0,0,0,0,0,49,985000.0
460,2,SINGLE_FAMILY,summer,Tahoe City,1995,2082.0,3.0,4.0,0,1,0,0,27,1500000.0
462,2,SINGLE_FAMILY,spring,Tahoe City,1962,672.0,1.0,1.0,0,0,0,0,60,599000.0
463,2,SINGLE_FAMILY,spring,Tahoe City,1977,2192.0,3.0,3.0,0,1,0,0,45,2500000.0
464,2,TOWNHOUSE,spring,Tahoe City,1973,1224.0,3.0,3.0,0,0,0,0,49,725000.0
474,2,SINGLE_FAMILY,spring,Mill Creek,1978,3340.0,3.0,3.0,1,1,0,0,44,599000.0
479,0,SINGLE_FAMILY,summer,Lindsay,1971,1873.0,3.0,3.0,1,0,1,0,51,325000.0
484,0,SINGLE_FAMILY,summer,Lindsay,2004,3192.0,3.0,4.0,1,0,0,1,18,849000.0
485,0,SINGLE_FAMILY,summer,Lindsay,2007,2099.0,3.0,4.0,1,0,0,0,15,389999.0
486,0,SINGLE_FAMILY,summer,Lindsay,1957,1623.0,2.0,4.0,1,0,1,0,65,360000.0
489,0,SINGLE_FAMILY,summer,Sacramento,1939,1479.0,2.0,3.0,1,0,0,0,83,820000.0
490,0,SINGLE_FAMILY,summer,Sacramento,1931,2208.0,2.0,4.0,1,0,0,0,91,799000.0
492,0,SINGLE_FAMILY,summer,West Sacramento,2010,1560.0,3.0,2.0,1,0,0,0,12,465000.0
493,0,SINGLE_FAMILY,summer,Sacramento,1922,1116.0,1.0,2.0,1,0,0,0,100,535000.0
496,0,SINGLE_FAMILY,summer,Sacramento,1946,1849.0,2.0,3.0,0,0,0,0,76,869000.0
497,0,SINGLE_FAMILY,summer,Sacramento,1989,1971.0,3.0,3.0,1,0,0,0,33,550000.0
498,0,SINGLE_FAMILY,summer,Sacramento,1918,1003.0,2.0,3.0,0,0,0,0,104,569000.0
499,0,SINGLE_FAMILY,summer,Sacramento,1926,2432.0,3.0,3.0,1,0,1,0,96,949000.0
500,0,SINGLE_FAMILY,summer,Sacramento,1937,1670.0,2.0,3.0,1,0,0,0,85,739000.0
501,0,SINGLE_FAMILY,summer,Sacramento,1930,1040.0,1.0,2.0,1,0,0,0,92,599990.0
502,0,SINGLE_FAMILY,summer,Sacramento,1935,1260.0,1.0,3.0,1,0,0,0,87,608000.0
505,0,SINGLE_FAMILY,summer,Sacramento,1949,1568.0,2.0,4.0,1,0,0,0,73,599000.0
506,0,CONDO,summer,West Sacramento,2005,1728.0,2.0,2.0,1,0,1,1,17,379950.0
507,0,SINGLE_FAMILY,summer,Sacramento,1937,1491.0,2.0,3.0,1,0,0,0,85,655600.0
508,0,SINGLE_FAMILY,summer,Sacramento,1970,2131.0,3.0,5.0,1,0,1,0,52,979000.0
509,0,SINGLE_FAMILY,summer,West Sacramento,2007,1619.0,3.0,3.0,1,0,0,0,15,449000.0
510,0,SINGLE_FAMILY,summer,Sacramento,1928,2544.0,3.0,3.0,1,0,1,0,94,1200000.0
511,0,SINGLE_FAMILY,summer,West Sacramento,1941,1447.0,2.0,3.0,1,0,0,0,81,499999.0
513,0,SINGLE_FAMILY,summer,Sacramento,1932,2298.0,2.0,3.0,1,0,0,0,90,799500.0
516,3,CONDO,summer,Santa Barbara,2011,1665.0,3.0,3.0,1,1,0,0,11,1275000.0
518,3,SINGLE_FAMILY,summer,Santa Barbara,2006,1931.0,3.0,2.0,1,1,0,0,16,1099000.0
519,1,SINGLE_FAMILY,summer,Santa Barbara,1957,1176.0,2.0,2.0,1,1,0,0,65,1235000.0
520,1,SINGLE_FAMILY,summer,Santa Barbara,1970,1298.0,2.0,3.0,1,1,0,0,52,899900.0
521,1,SINGLE_FAMILY,summer,Santa Barbara,1963,1636.0,2.0,3.0,1,0,0,0,59,1995000.0
522,2,CONDO,summer,Santa Barbara,1983,1983.0,2.0,2.0,1,0,0,0,39,699000.0
523,1,SINGLE_FAMILY,summer,Santa Barbara,1930,1166.0,2.0,3.0,0,0,0,0,92,929000.0
524,2,SINGLE_FAMILY,summer,Santa Barbara,1968,2513.0,5.0,5.0,1,1,0,0,54,1569000.0
525,2,SINGLE_FAMILY,summer,Santa Barbara,1921,2038.0,2.0,3.0,1,0,0,0,101,1995000.0
526,1,SINGLE_FAMILY,summer,Santa Barbara,1962,1403.0,2.0,3.0,1,1,0,0,60,2695000.0
527,1,SINGLE_FAMILY,summer,Santa Barbara,1961,1575.0,2.0,3.0,1,1,0,0,61,1479000.0
528,1,SINGLE_FAMILY,summer,Santa Barbara,1954,1356.0,2.0,3.0,1,1,0,0,68,1295000.0
529,1,SINGLE_FAMILY,summer,Santa Barbara,1952,1813.0,2.0,3.0,1,1,0,0,70,1500000.0
530,3+,SINGLE_FAMILY,summer,Santa Barbara,1962,1491.0,2.0,3.0,1,1,0,0,60,1260000.0
531,2,SINGLE_FAMILY,summer,Santa Barbara,1924,1653.0,3.0,4.0,1,1,0,0,98,1998000.0
532,2,CONDO,summer,Santa Barbara,1981,1217.0,2.0,2.0,1,1,0,0,41,850000.0
535,1,CONDO,summer,Santa Barbara,1922,1313.0,2.0,2.0,1,1,0,0,100,1195000.0
536,2,CONDO,summer,Santa Barbara,1993,1380.0,3.0,2.0,1,1,0,0,29,1345000.0
537,1,SINGLE_FAMILY,summer,Santa Barbara,1962,2400.0,3.0,4.0,1,1,0,0,60,1999900.0
538,2,SINGLE_FAMILY,summer,Santa Barbara,1920,3216.0,4.0,5.0,1,1,0,0,102,4750000.0
539,2,CONDO,summer,Ontario,2019,1554.0,3.0,3.0,1,1,0,0,3,518888.0
540,2,SINGLE_FAMILY,summer,Ontario,2020,2542.0,3.0,4.0,1,1,0,0,2,603881.0
541,2,SINGLE_FAMILY,summer,Ontario,2016,2445.0,3.0,5.0,1,1,0,0,6,698999.0
542,3+,CONDO,summer,Ontario,1980,762.0,1.0,1.0,1,1,0,0,42,300000.0
543,2,SINGLE_FAMILY,summer,Ontario,2017,2141.0,3.0,3.0,1,1,0,1,5,639000.0
544,1,SINGLE_FAMILY,summer,Ontario,1953,1142.0,2.0,3.0,1,1,0,0,69,525000.0
545,2,SINGLE_FAMILY,summer,Ontario,2020,3130.0,4.0,5.0,1,1,0,0,2,989990.0
546,1,SINGLE_FAMILY,summer,Ontario,1952,1131.0,1.0,3.0,1,1,0,0,70,539900.0
547,1,SINGLE_FAMILY,summer,Ontario,1954,1646.0,3.0,4.0,1,1,0,0,68,1150000.0
548,2,SINGLE_FAMILY,summer,Ontario,2016,1758.0,3.0,3.0,1,1,0,0,6,575000.0
549,1,SINGLE_FAMILY,summer,Ontario,1958,1625.0,2.0,3.0,1,1,1,0,64,575000.0
551,1,SINGLE_FAMILY,summer,Ontario,1952,1741.0,2.0,2.0,1,1,0,0,70,539000.0
552,1,SINGLE_FAMILY,summer,Ontario,1952,1036.0,2.0,3.0,1,1,0,0,70,549000.0
553,1,CONDO,summer,Ontario,1978,1176.0,2.0,3.0,1,1,0,0,44,398000.0
554,0,SINGLE_FAMILY,summer,Ontario,1957,1525.0,2.0,4.0,0,0,1,0,65,570000.0
555,1,SINGLE_FAMILY,summer,Ontario,1905,1542.0,3.0,4.0,1,1,0,1,117,599999.0
556,1,SINGLE_FAMILY,summer,Ontario,1964,2143.0,2.0,2.0,0,0,1,1,58,630000.0
557,3+,SINGLE_FAMILY,summer,Ontario,1962,2082.0,3.0,3.0,1,1,0,0,60,649000.0
558,1,SINGLE_FAMILY,summer,Ontario,1956,1170.0,2.0,3.0,1,1,0,0,66,530000.0
559,1,CONDO,summer,Ontario,1983,1008.0,2.0,3.0,1,1,0,0,39,200000.0
560,2,CONDO,summer,Ontario,1983,1107.0,3.0,2.0,1,1,1,0,39,389000.0
561,2,CONDO,summer,Ontario,1981,1247.0,3.0,2.0,1,1,0,0,41,350000.0
562,1,SINGLE_FAMILY,summer,Ontario,1941,953.0,1.0,3.0,1,1,0,0,81,499000.0
563,1,SINGLE_FAMILY,summer,Ontario,1920,1020.0,2.0,3.0,0,0,0,0,102,180000.0
564,2,SINGLE_FAMILY,summer,Forbestown,2005,1610.0,3.0,3.0,1,1,0,0,17,429000.0
566,2,SINGLE_FAMILY,summer,Laguna Niguel,1989,2354.0,3.0,4.0,1,1,0,1,33,311500.0
567,1,SINGLE_FAMILY,summer,Laguna Niguel,1971,1448.0,2.0,3.0,1,1,0,0,51,999000.0
568,2,SINGLE_FAMILY,summer,Laguna Niguel,2006,5510.0,5.0,4.0,1,1,1,1,16,5600000.0
569,2,SINGLE_FAMILY,summer,Laguna Beach,1965,1612.0,2.0,4.0,0,0,0,0,57,1800000.0
570,2,SINGLE_FAMILY,summer,Laguna Niguel,1997,5747.0,5.0,4.0,1,1,0,1,25,2295000.0
572,2,SINGLE_FAMILY,summer,Laguna Niguel,2019,4646.0,6.0,5.0,1,1,0,1,3,3800000.0
573,2,CONDO,summer,Laguna Niguel,1989,861.0,1.0,1.0,1,1,0,1,33,458888.0
574,2,CONDO,summer,Laguna Niguel,1988,1160.0,2.0,2.0,1,1,0,1,34,699888.0
575,1,SINGLE_FAMILY,summer,Laguna Niguel,1969,1880.0,3.0,4.0,1,1,0,0,53,950000.0
576,1,CONDO,summer,Laguna Niguel,1984,826.0,2.0,2.0,1,1,0,1,38,440000.0
577,2,SINGLE_FAMILY,summer,Laguna Niguel,1989,2014.0,3.0,4.0,1,1,0,1,33,889000.0
578,2,CONDO,summer,Aliso Viejo,1994,1455.0,3.0,3.0,1,1,0,0,28,610000.0
579,3+,SINGLE_FAMILY,summer,Laguna Beach,1999,4366.0,4.0,4.0,1,1,0,0,23,5995000.0
580,2,SINGLE_FAMILY,summer,Laguna Niguel,1998,2450.0,3.0,4.0,1,1,0,1,24,855000.0
581,2,CONDO,summer,Laguna Niguel,1973,1202.0,3.0,2.0,1,0,0,0,49,500000.0
582,2,CONDO,summer,Laguna Niguel,1974,1355.0,3.0,3.0,1,1,0,1,48,630000.0
583,1,SINGLE_FAMILY,summer,Laguna Niguel,1970,1738.0,2.0,4.0,1,1,1,1,52,1299000.0
584,2,TOWNHOUSE,summer,Laguna Niguel,1989,2035.0,3.0,3.0,1,1,0,1,33,633000.0
585,2,SINGLE_FAMILY,summer,Laguna Beach,1950,2466.0,3.0,5.0,1,1,0,0,72,2995000.0
586,2,TOWNHOUSE,summer,Laguna Niguel,1990,1383.0,3.0,2.0,1,1,0,1,32,625000.0
587,2,SINGLE_FAMILY,summer,Laguna Niguel,1990,2503.0,3.0,4.0,1,1,0,0,32,1299999.0
588,2,SINGLE_FAMILY,summer,Laguna Niguel,1988,2000.0,3.0,4.0,1,1,1,0,34,1295000.0
589,1,CONDO,summer,Laguna Niguel,1983,864.0,1.0,2.0,1,0,0,1,39,475000.0
590,2,CONDO,summer,Laguna Niguel,1991,1849.0,2.0,3.0,1,1,0,1,31,950000.0
591,0,SINGLE_FAMILY,summer,Occidental,1979,2892.0,3.0,2.0,1,0,0,0,43,975000.0
592,1,SINGLE_FAMILY,summer,Occidental,1984,1184.0,2.0,3.0,1,1,0,1,38,750000.0
593,2,SINGLE_FAMILY,spring,Occidental,1975,1922.0,2.0,3.0,1,0,0,0,47,1095000.0
595,2,SINGLE_FAMILY,spring,Occidental,1961,1686.0,2.0,2.0,1,1,0,0,61,1795000.0
596,2,SINGLE_FAMILY,spring,Occidental,2007,2740.0,4.0,3.0,1,1,0,0,15,1815000.0
597,0,TOWNHOUSE,spring,Occidental,2018,1560.0,3.0,2.0,1,1,0,0,4,599950.0
599,0,SINGLE_FAMILY,summer,Roseville,2005,4592.0,5.0,6.0,1,0,1,1,17,1599000.0
600,0,SINGLE_FAMILY,summer,Roseville,2012,1992.0,2.0,3.0,1,0,0,1,10,639900.0
601,0,SINGLE_FAMILY,summer,Roseville,1997,1618.0,2.0,2.0,1,0,1,1,25,525500.0
602,0,SINGLE_FAMILY,summer,Roseville,1996,1334.0,2.0,2.0,1,0,0,0,26,525000.0
603,0,SINGLE_FAMILY,summer,Roseville,1998,1343.0,2.0,2.0,1,0,1,0,24,475000.0
604,0,SINGLE_FAMILY,summer,Roseville,2018,3512.0,5.0,5.0,1,0,0,0,4,760000.0
605,0,SINGLE_FAMILY,summer,Roseville,2020,2466.0,3.0,3.0,1,0,1,1,2,655000.0
606,0,SINGLE_FAMILY,summer,Roseville,2009,1623.0,3.0,4.0,1,0,0,0,13,490000.0
607,0,SINGLE_FAMILY,summer,Roseville,1999,1102.0,2.0,2.0,1,0,0,0,23,425000.0
609,0,SINGLE_FAMILY,summer,Roseville,2021,2042.0,2.0,3.0,1,0,0,0,1,659990.0
610,0,SINGLE_FAMILY,summer,Roseville,2005,3576.0,4.0,5.0,1,0,0,0,17,999000.0
611,0,SINGLE_FAMILY,summer,Roseville,2015,3544.0,5.0,5.0,1,0,1,1,7,917000.0
612,0,SINGLE_FAMILY,summer,Roseville,1995,964.0,2.0,2.0,1,0,0,1,27,449000.0
613,0,SINGLE_FAMILY,summer,Roseville,1990,1902.0,3.0,3.0,1,0,0,0,32,579000.0
614,0,SINGLE_FAMILY,summer,Roseville,2000,2393.0,3.0,6.0,1,0,0,0,22,675000.0
615,0,SINGLE_FAMILY,summer,Roseville,2005,3808.0,4.0,4.0,1,0,1,1,17,1099000.0
616,2,SINGLE_FAMILY,summer,Roseville,2017,3544.0,4.0,5.0,1,1,0,1,5,739000.0
617,0,SINGLE_FAMILY,summer,Roseville,2002,1298.0,2.0,3.0,1,0,0,0,20,485000.0
618,0,SINGLE_FAMILY,summer,Roseville,2007,1645.0,2.0,3.0,1,0,1,1,15,575000.0
619,0,SINGLE_FAMILY,summer,Roseville,2018,2527.0,3.0,4.0,1,0,0,0,4,688000.0
620,0,SINGLE_FAMILY,summer,Roseville,2005,1465.0,2.0,3.0,1,0,0,0,17,539000.0
621,0,SINGLE_FAMILY,summer,Roseville,2019,1990.0,3.0,4.0,1,0,0,0,3,629999.0
622,0,SINGLE_FAMILY,summer,Roseville,1994,2015.0,3.0,4.0,1,0,1,1,28,650000.0
623,0,SINGLE_FAMILY,summer,Roseville,2000,2200.0,2.0,4.0,1,0,0,0,22,615000.0
626,2,SINGLE_FAMILY,summer,Whitethorn,2021,1856.0,1.0,1.0,1,1,0,0,1,495000.0
630,1,SINGLE_FAMILY,summer,Whitethorn,1998,1536.0,2.0,2.0,1,1,0,0,24,995000.0
645,2,SINGLE_FAMILY,summer,Whitethorn,1990,2000.0,2.0,3.0,1,1,0,0,32,599000.0
649,2,SINGLE_FAMILY,summer,Crestline,1971,2527.0,3.0,3.0,1,1,0,0,51,499000.0
652,2,SINGLE_FAMILY,summer,Crestline,1953,1200.0,2.0,2.0,0,0,0,0,69,275000.0
654,3+,SINGLE_FAMILY,summer,Crestline,1968,2032.0,2.0,3.0,0,0,0,0,54,465000.0
655,1,SINGLE_FAMILY,summer,Crestline,1940,980.0,2.0,3.0,0,0,0,0,82,330000.0
656,2,SINGLE_FAMILY,summer,Valley Of Enchantment,1936,1480.0,2.0,4.0,0,0,0,0,86,360000.0
657,2,SINGLE_FAMILY,summer,Valley Of Enchantment,1978,1860.0,3.0,5.0,0,0,0,0,44,498500.0
660,2,SINGLE_FAMILY,summer,Lake Gregory,1981,1184.0,2.0,2.0,0,0,0,0,41,300000.0
663,1,SINGLE_FAMILY,summer,Crestline,1934,820.0,2.0,2.0,0,0,0,0,88,298000.0
664,2,SINGLE_FAMILY,summer,Crestline,1949,1382.0,2.0,4.0,0,0,0,0,73,293000.0
666,2,SINGLE_FAMILY,summer,Crestline,2005,2706.0,3.0,3.0,1,1,0,0,17,690000.0
667,2,SINGLE_FAMILY,summer,Crestline,2003,1380.0,3.0,3.0,0,0,0,0,19,379000.0
668,2,SINGLE_FAMILY,summer,Valley Of Enchantment,1939,1725.0,2.0,5.0,1,1,0,0,83,424996.0
669,2,SINGLE_FAMILY,summer,Crestline,1990,2082.0,3.0,4.0,1,1,0,0,32,300000.0
670,1,SINGLE_FAMILY,summer,Crestline,1947,1292.0,4.0,3.0,1,1,0,0,75,419000.0
671,2,SINGLE_FAMILY,summer,Crestline,1955,1200.0,2.0,3.0,0,0,0,0,67,289000.0
672,1,SINGLE_FAMILY,summer,Valley Of Enchantment,2003,1284.0,2.0,2.0,1,1,0,0,19,875000.0
673,2,SINGLE_FAMILY,summer,Crestline,1965,1493.0,2.0,3.0,0,0,0,0,57,549000.0
674,0,CONDO,summer,Daly City,1974,788.0,1.0,1.0,0,0,1,1,48,525000.0
675,0,SINGLE_FAMILY,summer,Daly City,1950,1990.0,3.0,3.0,0,0,0,0,72,1399888.0
676,0,SINGLE_FAMILY,summer,Daly City,1942,2920.0,3.0,6.0,0,0,0,0,80,1585000.0
677,0,SINGLE_FAMILY,summer,Daly City,1960,1824.0,2.0,4.0,1,1,0,0,62,1199000.0
678,0,SINGLE_FAMILY,summer,Daly City,1974,1450.0,3.0,3.0,0,0,0,0,48,1100000.0
679,0,CONDO,summer,Daly City,1974,1065.0,2.0,2.0,0,0,1,0,48,598000.0
680,0,SINGLE_FAMILY,summer,Daly City,1959,1770.0,3.0,4.0,1,1,0,0,63,1200000.0
681,0,SINGLE_FAMILY,summer,Daly City,1960,1820.0,2.0,3.0,0,0,0,0,62,995000.0
683,0,TOWNHOUSE,summer,Daly City,1979,1610.0,3.0,3.0,1,1,0,0,43,999888.0
684,0,CONDO,spring,Daly City,1975,1237.0,2.0,2.0,0,0,0,0,47,749000.0
687,0,CONDO,summer,San Francisco,1913,1342.0,1.0,2.0,0,0,0,0,109,1295000.0
689,0,CONDO,summer,San Francisco,1959,628.0,1.0,1.0,1,1,0,0,63,799000.0
694,1,CONDO,summer,San Francisco,2000,2711.0,3.0,3.0,1,1,0,0,22,3750000.0
696,0,CONDO,summer,San Francisco,1920,2460.0,2.0,3.0,1,1,0,0,102,3250000.0
697,1,CONDO,summer,San Francisco,1900,1835.0,3.0,2.0,1,1,0,0,122,2065000.0
698,2,CONDO,summer,San Francisco,1935,3063.0,3.0,3.0,1,1,0,0,87,4200000.0
703,1,CONDO,summer,San Francisco,2020,1243.0,2.0,2.0,1,1,0,0,2,2750000.0
704,0,SINGLE_FAMILY,summer,San Francisco,1927,3115.0,4.0,5.0,1,1,0,0,95,4250000.0
705,1,CONDO,summer,San Francisco,1886,1504.0,3.0,3.0,1,1,0,0,136,1495000.0
706,0,SINGLE_FAMILY,summer,San Francisco,1906,1470.0,2.0,4.0,0,0,0,0,116,1595000.0
707,3+,CONDO,summer,San Francisco,1962,1417.0,2.0,2.0,1,0,0,0,60,1395000.0
708,0,CONDO,summer,San Francisco,1900,1569.0,3.0,4.0,1,1,0,0,122,1695000.0
709,1,CONDO,summer,San Francisco,1912,1137.0,1.0,3.0,1,1,0,0,110,1249000.0
710,2,CONDO,summer,San Francisco,1999,1053.0,2.0,1.0,1,1,0,0,23,898000.0
711,0,CONDO,summer,San Francisco,1914,2105.0,2.0,3.0,1,0,0,1,108,2598000.0
716,0,SINGLE_FAMILY,summer,San Francisco,1906,1212.0,2.0,3.0,1,1,0,0,116,1895000.0
717,0,CONDO,summer,San Francisco,2020,654.0,1.0,1.0,0,0,0,0,2,935000.0
718,0,SINGLE_FAMILY,summer,San Francisco,1880,2429.0,4.0,3.0,1,1,0,0,142,2995000.0
719,1,CONDO,summer,San Francisco,2001,2612.0,3.0,4.0,1,1,0,0,21,3995000.0
720,0,SINGLE_FAMILY,summer,San Francisco,1906,1300.0,3.0,2.0,1,1,0,1,116,1850000.0
721,0,SINGLE_FAMILY,summer,San Francisco,2007,1900.0,2.0,3.0,1,1,0,0,15,1399000.0
